,loss,params,iteration,estimators
222,0.2353806050770031,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6316421209721077, 'learning_rate': 0.021298128857404237, 'min_child_samples': 230, 'num_leaves': 65, 'reg_alpha': 0.30194656764426253, 'reg_lambda': 0.6921121077400791, 'subsample_for_bin': 80000, 'subsample': 0.7923484681935902}",772,176
223,0.23538546224879142,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6003436970231972, 'learning_rate': 0.016652078812649792, 'min_child_samples': 275, 'num_leaves': 104, 'reg_alpha': 0.5774892394103447, 'reg_lambda': 0.1984048043067581, 'subsample_for_bin': 240000, 'subsample': 0.6690678402459097}",429,184
224,0.23538960567480038,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6565737532737359, 'learning_rate': 0.015282762027688412, 'min_child_samples': 250, 'num_leaves': 64, 'reg_alpha': 0.2204349942925154, 'reg_lambda': 0.976207984914491, 'subsample_for_bin': 120000, 'subsample': 0.7316948451366401}",74,197
225,0.23539326355183443,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.608764384454613, 'learning_rate': 0.01717186675933948, 'min_child_samples': 225, 'num_leaves': 55, 'reg_alpha': 0.15759511574194354, 'reg_lambda': 0.1582151919257307, 'subsample_for_bin': 280000, 'subsample': 0.5313928683106612}",976,199
226,0.2353945660117287,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6069584678241462, 'learning_rate': 0.01787128024812768, 'min_child_samples': 235, 'num_leaves': 44, 'reg_alpha': 0.09603690573481286, 'reg_lambda': 0.06992123907609082, 'subsample_for_bin': 80000, 'subsample': 0.621247230675554}",892,156
227,0.23539596939404261,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6274680409530727, 'learning_rate': 0.011345668766546897, 'min_child_samples': 265, 'num_leaves': 94, 'reg_alpha': 0.8996845332911851, 'reg_lambda': 0.11441597257658434, 'subsample_for_bin': 260000, 'subsample': 0.568826728515862}",462,247
228,0.23540615639095142,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6525401803666863, 'learning_rate': 0.020348135781486174, 'min_child_samples': 175, 'num_leaves': 73, 'reg_alpha': 0.7379135992516579, 'reg_lambda': 0.41097830474947283, 'subsample_for_bin': 220000, 'subsample': 0.8637029160246932}",508,143
229,0.23541302247957197,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.681434634977167, 'learning_rate': 0.017500580452059315, 'min_child_samples': 255, 'num_leaves': 118, 'reg_alpha': 0.991644940618562, 'reg_lambda': 0.002867350934030302, 'subsample_for_bin': 280000, 'subsample': 0.629862313904871}",457,164
230,0.23542676054395395,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6166523387485711, 'learning_rate': 0.015377201823973001, 'min_child_samples': 275, 'num_leaves': 64, 'reg_alpha': 0.49308300850074405, 'reg_lambda': 0.16391134421397427, 'subsample_for_bin': 200000, 'subsample': 0.7265112257311792}",252,176
231,0.23542723684170697,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6717619267307651, 'learning_rate': 0.03614525778641425, 'min_child_samples': 265, 'num_leaves': 79, 'reg_alpha': 0.08056126063215732, 'reg_lambda': 0.8715877722751423, 'subsample_for_bin': 280000, 'subsample': 0.8551321661620024}",863,79
232,0.23542857238172765,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6006621753773652, 'learning_rate': 0.021297519879987115, 'min_child_samples': 160, 'num_leaves': 65, 'reg_alpha': 0.0007704164521632959, 'reg_lambda': 0.36094332493007897, 'subsample_for_bin': 280000, 'subsample': 0.9342630175928409}",231,22
233,0.23542947283398352,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6146058321886516, 'learning_rate': 0.021000746215259446, 'min_child_samples': 280, 'num_leaves': 110, 'reg_alpha': 0.45071029497377, 'reg_lambda': 0.1622353028321695, 'subsample_for_bin': 280000, 'subsample': 0.612044068841381}",583,142
234,0.2354380226449726,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6005766602907862, 'learning_rate': 0.040635085024575, 'min_child_samples': 275, 'num_leaves': 105, 'reg_alpha': 0.7561488292741626, 'reg_lambda': 0.2071535378977593, 'subsample_for_bin': 300000, 'subsample': 0.619729038107142}",453,69
235,0.23544306259847647,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6315884735920914, 'learning_rate': 0.025297813273507865, 'min_child_samples': 220, 'num_leaves': 102, 'reg_alpha': 0.8349540185160826, 'reg_lambda': 0.09735871763192255, 'subsample_for_bin': 240000, 'subsample': 0.5226812919912596}",451,120
236,0.235449949992941,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6299721431481651, 'learning_rate': 0.024148503027716622, 'min_child_samples': 200, 'num_leaves': 86, 'reg_alpha': 0.8881029602783758, 'reg_lambda': 0.5393539340565975, 'subsample_for_bin': 200000, 'subsample': 0.5012026840567301}",524,151
237,0.2354529698160105,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6085271550264044, 'learning_rate': 0.019131678250954482, 'min_child_samples': 260, 'num_leaves': 98, 'reg_alpha': 0.9802794726805022, 'reg_lambda': 0.16356678701045052, 'subsample_for_bin': 260000, 'subsample': 0.8012223663812336}",627,149
238,0.2354602295020678,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6537702290801629, 'learning_rate': 0.03314629508603143, 'min_child_samples': 240, 'num_leaves': 84, 'reg_alpha': 0.9169253751669507, 'reg_lambda': 0.8386884864177176, 'subsample_for_bin': 160000, 'subsample': 0.5658495880245566}",641,96
239,0.23547372282958212,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8973924783498486, 'learning_rate': 0.014541291520064788, 'min_child_samples': 230, 'num_leaves': 113, 'reg_alpha': 0.647108599681836, 'reg_lambda': 0.28885232108658887, 'subsample_for_bin': 300000, 'subsample': 0.9107468407918021}",198,222
240,0.2354792589849829,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6196797371193437, 'learning_rate': 0.020784301717460443, 'min_child_samples': 220, 'num_leaves': 30, 'reg_alpha': 0.550997873787563, 'reg_lambda': 0.5965053505172854, 'subsample_for_bin': 240000, 'subsample': 0.8656749008072616}",139,182
241,0.23549311563320807,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8113018404384998, 'learning_rate': 0.015650832476879, 'min_child_samples': 235, 'num_leaves': 101, 'reg_alpha': 0.6776478396216461, 'reg_lambda': 0.294257676063983, 'subsample_for_bin': 240000, 'subsample': 0.5272778212711978}",708,186
242,0.2354988693324913,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6002907676147865, 'learning_rate': 0.03092501236869114, 'min_child_samples': 255, 'num_leaves': 80, 'reg_alpha': 0.16186384335885223, 'reg_lambda': 0.9086623631459846, 'subsample_for_bin': 80000, 'subsample': 0.8303503575856718}",277,86
243,0.23551409628290387,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6359688414004447, 'learning_rate': 0.03234625452255858, 'min_child_samples': 250, 'num_leaves': 102, 'reg_alpha': 0.6500582854108075, 'reg_lambda': 0.284141353334645, 'subsample_for_bin': 300000, 'subsample': 0.6476200563886944}",427,104
244,0.23553299400599326,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.701315657541148, 'learning_rate': 0.012762062446359067, 'min_child_samples': 240, 'num_leaves': 51, 'reg_alpha': 0.23971218452514967, 'reg_lambda': 0.7000685333530663, 'subsample_for_bin': 100000, 'subsample': 0.8241105554819276}",764,242
245,0.23553648311831443,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6010385771420667, 'learning_rate': 0.020343444513500484, 'min_child_samples': 230, 'num_leaves': 69, 'reg_alpha': 0.21625179459517369, 'reg_lambda': 0.4053389255343972, 'subsample_for_bin': 240000, 'subsample': 0.7731279657804165}",637,142
246,0.2355444122564223,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7603730134271377, 'learning_rate': 0.01001600297710371, 'min_child_samples': 270, 'num_leaves': 82, 'reg_alpha': 0.3889354216559552, 'reg_lambda': 0.525259040528423, 'subsample_for_bin': 40000, 'subsample': 0.8749987933317186}",331,294
247,0.2355496265814404,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6079427402431732, 'learning_rate': 0.025967590468410042, 'min_child_samples': 225, 'num_leaves': 68, 'reg_alpha': 0.38343472004475676, 'reg_lambda': 0.8880464449287583, 'subsample_for_bin': 20000, 'subsample': 0.8608602455347668}",270,122
248,0.2355528723585939,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6411231079520217, 'learning_rate': 0.025982317568608245, 'min_child_samples': 280, 'num_leaves': 66, 'reg_alpha': 0.11737758022662419, 'reg_lambda': 0.9967445518061744, 'subsample_for_bin': 240000, 'subsample': 0.8756591677145973}",846,115
249,0.2355535549866271,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7596697891065423, 'learning_rate': 0.17232942613953312, 'min_child_samples': 485, 'num_leaves': 117, 'reg_alpha': 0.010598426894564361, 'reg_lambda': 0.7063665010867298, 'subsample_for_bin': 120000, 'subsample': 1.0}",16,5
250,0.23556801352494983,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8320410238216734, 'learning_rate': 0.01794935566461859, 'min_child_samples': 205, 'num_leaves': 77, 'reg_alpha': 0.32294544257641433, 'reg_lambda': 0.8145481956126022, 'subsample_for_bin': 160000, 'subsample': 0.7509856085174093}",38,150
251,0.2355700050606988,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7552317799522105, 'learning_rate': 0.02312777097978221, 'min_child_samples': 205, 'num_leaves': 104, 'reg_alpha': 0.2298501158330815, 'reg_lambda': 0.6835946123341179, 'subsample_for_bin': 140000, 'subsample': 0.7454834014256267}",297,110
252,0.23558645541511014,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6233514993721465, 'learning_rate': 0.023296424573641186, 'min_child_samples': 230, 'num_leaves': 59, 'reg_alpha': 0.06255314243245938, 'reg_lambda': 0.8081593027952858, 'subsample_for_bin': 300000, 'subsample': 0.5455440308283991}",871,149
253,0.23559062407172393,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6231638856910492, 'learning_rate': 0.025386426520836617, 'min_child_samples': 280, 'num_leaves': 119, 'reg_alpha': 0.8508890644987072, 'reg_lambda': 0.006323546957424542, 'subsample_for_bin': 280000, 'subsample': 0.5769030567266007}",413,115
254,0.2355909509482279,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6291107064563372, 'learning_rate': 0.01637606596302553, 'min_child_samples': 270, 'num_leaves': 79, 'reg_alpha': 0.20281273362975516, 'reg_lambda': 0.9480809424225283, 'subsample_for_bin': 120000, 'subsample': 0.9743036435234866}",264,162
255,0.23559557487709049,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6901254291259756, 'learning_rate': 0.01310981708944631, 'min_child_samples': 250, 'num_leaves': 37, 'reg_alpha': 0.8845412880671575, 'reg_lambda': 0.8930104592694427, 'subsample_for_bin': 220000, 'subsample': 0.9258477631103753}",246,257
256,0.2355973668107203,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7093094395281536, 'learning_rate': 0.02080552686112238, 'min_child_samples': 225, 'num_leaves': 78, 'reg_alpha': 0.32929571414190467, 'reg_lambda': 0.9482839200882649, 'subsample_for_bin': 40000, 'subsample': 0.7164603552692486}",292,160
257,0.2356103566474963,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6064288377877322, 'learning_rate': 0.021613735958918672, 'min_child_samples': 210, 'num_leaves': 140, 'reg_alpha': 0.7725824410031225, 'reg_lambda': 0.026624859514369603, 'subsample_for_bin': 260000, 'subsample': 0.5977241386012294}",428,156
258,0.23562206000376107,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8363232339953378, 'learning_rate': 0.013867664781082013, 'min_child_samples': 245, 'num_leaves': 70, 'reg_alpha': 0.11206553343932879, 'reg_lambda': 0.002964720726527925, 'subsample_for_bin': 120000, 'subsample': 0.7757628200071282}",228,169
259,0.23562332125366725,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6373214911250524, 'learning_rate': 0.024520992418567842, 'min_child_samples': 230, 'num_leaves': 57, 'reg_alpha': 0.39289134503587725, 'reg_lambda': 0.1872827850296805, 'subsample_for_bin': 180000, 'subsample': 0.5800403905286267}",158,110
260,0.23562567667080714,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6086327107377525, 'learning_rate': 0.03077713876792988, 'min_child_samples': 230, 'num_leaves': 71, 'reg_alpha': 0.3418375510824171, 'reg_lambda': 0.9391928678194196, 'subsample_for_bin': 280000, 'subsample': 0.5370429806334771}",858,110
261,0.23562914055252338,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6505317097074488, 'learning_rate': 0.029968197253257597, 'min_child_samples': 260, 'num_leaves': 63, 'reg_alpha': 0.10632076892863195, 'reg_lambda': 0.8969163681455421, 'subsample_for_bin': 260000, 'subsample': 0.5220629116253916}",808,88
262,0.23563078250422387,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.641491418094902, 'learning_rate': 0.025832439979622233, 'min_child_samples': 235, 'num_leaves': 139, 'reg_alpha': 0.25201913211650406, 'reg_lambda': 0.12071773295125512, 'subsample_for_bin': 300000, 'subsample': 0.5799945382934727}",587,106
263,0.23564014530137167,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6559235733172397, 'learning_rate': 0.018264246340105688, 'min_child_samples': 180, 'num_leaves': 116, 'reg_alpha': 0.9688947303829575, 'reg_lambda': 0.13958952235280297, 'subsample_for_bin': 300000, 'subsample': 0.8278324691528088}",481,79
264,0.23564338603240442,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6618308511711738, 'learning_rate': 0.03390064371235675, 'min_child_samples': 250, 'num_leaves': 72, 'reg_alpha': 0.15542232704879155, 'reg_lambda': 0.8964754148748859, 'subsample_for_bin': 240000, 'subsample': 0.8365376112497592}",840,95
265,0.2356716286108781,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6351678582723566, 'learning_rate': 0.03305504769384099, 'min_child_samples': 265, 'num_leaves': 68, 'reg_alpha': 0.08410142343016275, 'reg_lambda': 0.2193546586994303, 'subsample_for_bin': 300000, 'subsample': 0.8249287702174946}",727,69
266,0.23567264904867735,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6752451794268828, 'learning_rate': 0.03824603039923119, 'min_child_samples': 265, 'num_leaves': 30, 'reg_alpha': 0.3399258730686189, 'reg_lambda': 0.19144229660863066, 'subsample_for_bin': 180000, 'subsample': 0.6575333620756343}",391,61
267,0.23569392601781103,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6412575708714892, 'learning_rate': 0.011327404333101278, 'min_child_samples': 180, 'num_leaves': 68, 'reg_alpha': 0.9077816223216353, 'reg_lambda': 0.25553055684401604, 'subsample_for_bin': 100000, 'subsample': 0.8581734364167336}",755,162
268,0.23569453547708996,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6001770064188817, 'learning_rate': 0.015071372433625772, 'min_child_samples': 260, 'num_leaves': 45, 'reg_alpha': 0.025822685668964312, 'reg_lambda': 0.2862804139696868, 'subsample_for_bin': 20000, 'subsample': 0.80431586692275}",93,186
269,0.23569927210265473,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6196354062157502, 'learning_rate': 0.01917451360678459, 'min_child_samples': 240, 'num_leaves': 39, 'reg_alpha': 0.17685382496415558, 'reg_lambda': 0.9407931655580547, 'subsample_for_bin': 240000, 'subsample': 0.5750534335216696}",835,160
270,0.2357045520272455,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7616842925029168, 'learning_rate': 0.09412219806992292, 'min_child_samples': 255, 'num_leaves': 69, 'reg_alpha': 0.13638848055240788, 'reg_lambda': 0.09424112658979492, 'subsample_for_bin': 260000, 'subsample': 0.7318810946848461}",986,27
271,0.23573914430795873,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6130788980577975, 'learning_rate': 0.024356589354135982, 'min_child_samples': 225, 'num_leaves': 66, 'reg_alpha': 0.17513757068638525, 'reg_lambda': 0.9960722394284204, 'subsample_for_bin': 300000, 'subsample': 0.5289543517337253}",794,143
272,0.23574165839756955,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6901627347016304, 'learning_rate': 0.025049160750244593, 'min_child_samples': 225, 'num_leaves': 117, 'reg_alpha': 0.8641721272205114, 'reg_lambda': 0.0019034609092648813, 'subsample_for_bin': 180000, 'subsample': 0.71904808522149}",628,120
273,0.23574836301031843,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.600626099578321, 'learning_rate': 0.02477888884499182, 'min_child_samples': 280, 'num_leaves': 103, 'reg_alpha': 0.6054449361930812, 'reg_lambda': 0.9235215567999419, 'subsample_for_bin': 280000, 'subsample': 0.9278511184711602}",364,102
274,0.2357544396613448,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6005217973490852, 'learning_rate': 0.016339341828799016, 'min_child_samples': 270, 'num_leaves': 102, 'reg_alpha': 0.8813679419974952, 'reg_lambda': 0.6006730161623176, 'subsample_for_bin': 260000, 'subsample': 0.5669007304930066}",743,189
275,0.23575504631722322,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6783928945274151, 'learning_rate': 0.02147862568583602, 'min_child_samples': 215, 'num_leaves': 103, 'reg_alpha': 0.4479159057180282, 'reg_lambda': 0.2030759851190666, 'subsample_for_bin': 280000, 'subsample': 0.5795487925183017}",604,156
276,0.23575871036173845,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6848046490820812, 'learning_rate': 0.0157247638276072, 'min_child_samples': 245, 'num_leaves': 67, 'reg_alpha': 0.620283891944568, 'reg_lambda': 0.907126483775863, 'subsample_for_bin': 180000, 'subsample': 0.58325680992338}",558,184
277,0.23577071031778107,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6808703092753995, 'learning_rate': 0.02928255717127771, 'min_child_samples': 250, 'num_leaves': 76, 'reg_alpha': 0.2239044415259368, 'reg_lambda': 0.3315850674312394, 'subsample_for_bin': 260000, 'subsample': 0.9294239239930604}",670,78
278,0.23577562888404135,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6896504867064964, 'learning_rate': 0.025080411248278204, 'min_child_samples': 280, 'num_leaves': 48, 'reg_alpha': 0.34540301990811284, 'reg_lambda': 0.5308243276544933, 'subsample_for_bin': 260000, 'subsample': 0.5739214520772704}",992,110
279,0.23579067052967795,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6274884151470144, 'learning_rate': 0.022530567257980125, 'min_child_samples': 290, 'num_leaves': 33, 'reg_alpha': 0.2640386547187186, 'reg_lambda': 0.9248750124347864, 'subsample_for_bin': 180000, 'subsample': 0.924759269237954}",325,116
280,0.2357935269144955,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6931013323364413, 'learning_rate': 0.017669400043076915, 'min_child_samples': 220, 'num_leaves': 92, 'reg_alpha': 0.7340510741456426, 'reg_lambda': 0.20643150239466812, 'subsample_for_bin': 280000, 'subsample': 0.5564273728087773}",669,157
281,0.23579365951534137,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6040448547264141, 'learning_rate': 0.02960043620321032, 'min_child_samples': 250, 'num_leaves': 61, 'reg_alpha': 0.23422314138414313, 'reg_lambda': 0.9724026864257368, 'subsample_for_bin': 100000, 'subsample': 0.9118406883685768}",265,95
282,0.2358028291581915,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6008075186609958, 'learning_rate': 0.01793708420396159, 'min_child_samples': 230, 'num_leaves': 58, 'reg_alpha': 0.11491349684876237, 'reg_lambda': 0.7507552807670929, 'subsample_for_bin': 280000, 'subsample': 0.5532786599758596}",829,163
283,0.23580984270568073,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.682603251089216, 'learning_rate': 0.031052810721164347, 'min_child_samples': 215, 'num_leaves': 33, 'reg_alpha': 0.2590477952765681, 'reg_lambda': 0.5425154390291321, 'subsample_for_bin': 20000, 'subsample': 0.7641743736362296}",777,108
284,0.2358363494185356,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.600416355372134, 'learning_rate': 0.015434076863927516, 'min_child_samples': 225, 'num_leaves': 110, 'reg_alpha': 0.08697455335179875, 'reg_lambda': 0.5616071877483066, 'subsample_for_bin': 240000, 'subsample': 0.7668021688496615}",996,184
285,0.2358421415244062,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8186027733353738, 'learning_rate': 0.019928704037086187, 'min_child_samples': 285, 'num_leaves': 131, 'reg_alpha': 0.0002718833706811252, 'reg_lambda': 0.6296274643589681, 'subsample_for_bin': 240000, 'subsample': 0.5286763521602686}",893,142
286,0.2358428151815578,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6395089898001965, 'learning_rate': 0.030331228205774507, 'min_child_samples': 215, 'num_leaves': 67, 'reg_alpha': 0.35818578096113324, 'reg_lambda': 0.9311055082564306, 'subsample_for_bin': 60000, 'subsample': 0.5560264596770728}",894,125
287,0.23585975669174508,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6364323773514643, 'learning_rate': 0.020675533761962708, 'min_child_samples': 280, 'num_leaves': 108, 'reg_alpha': 0.5976723457129381, 'reg_lambda': 0.262598672044128, 'subsample_for_bin': 260000, 'subsample': 0.8932974241245561}",624,147
288,0.23586176308551687,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6007774462886797, 'learning_rate': 0.022012794468784787, 'min_child_samples': 175, 'num_leaves': 68, 'reg_alpha': 0.15279143010976912, 'reg_lambda': 0.6260447483083784, 'subsample_for_bin': 60000, 'subsample': 0.7628964958520105}",305,22
289,0.23589844137657723,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6492054437469842, 'learning_rate': 0.027548793846835996, 'min_child_samples': 275, 'num_leaves': 57, 'reg_alpha': 0.4787078707957218, 'reg_lambda': 0.11780905570421402, 'subsample_for_bin': 240000, 'subsample': 0.9093630846807439}",942,86
290,0.23589922072192948,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9275460850032603, 'learning_rate': 0.017049589195012396, 'min_child_samples': 215, 'num_leaves': 100, 'reg_alpha': 0.6553431810798815, 'reg_lambda': 0.07360026708005125, 'subsample_for_bin': 240000, 'subsample': 0.8699929073536132}",479,151
291,0.23591704698532945,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6000994806339461, 'learning_rate': 0.019869252946480807, 'min_child_samples': 250, 'num_leaves': 77, 'reg_alpha': 0.318180318705792, 'reg_lambda': 0.08935885436027077, 'subsample_for_bin': 280000, 'subsample': 0.8423418373470901}",946,157
292,0.23592250744891563,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.629088001171008, 'learning_rate': 0.07204038299669555, 'min_child_samples': 160, 'num_leaves': 118, 'reg_alpha': 0.8218489513057228, 'reg_lambda': 0.36624476028269426, 'subsample_for_bin': 120000, 'subsample': 0.5760358828220804}",107,15
293,0.2359268493556833,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6002609410620772, 'learning_rate': 0.035381000493802287, 'min_child_samples': 270, 'num_leaves': 73, 'reg_alpha': 0.9489854635871237, 'reg_lambda': 0.6168363124873851, 'subsample_for_bin': 160000, 'subsample': 0.8274914553691038}",519,90
294,0.2359309967064529,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6487479008911579, 'learning_rate': 0.01607550136751509, 'min_child_samples': 275, 'num_leaves': 127, 'reg_alpha': 0.5353954739767259, 'reg_lambda': 0.05045137440337346, 'subsample_for_bin': 260000, 'subsample': 0.6324330657436966}",580,153
295,0.23593498370271138,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6463581566988242, 'learning_rate': 0.023055235232754042, 'min_child_samples': 190, 'num_leaves': 121, 'reg_alpha': 0.9345291505899433, 'reg_lambda': 0.34449088840382974, 'subsample_for_bin': 220000, 'subsample': 0.626484580588349}",420,108
296,0.23593799343353883,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.670264513293782, 'learning_rate': 0.10533295945182398, 'min_child_samples': 275, 'num_leaves': 32, 'reg_alpha': 0.40337281074641923, 'reg_lambda': 0.6530819909066148, 'subsample_for_bin': 40000, 'subsample': 0.844660297648865}",90,21
297,0.2359570991689488,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7251567488550642, 'learning_rate': 0.038275225629238074, 'min_child_samples': 230, 'num_leaves': 57, 'reg_alpha': 0.10187984162626915, 'reg_lambda': 0.46143287309526304, 'subsample_for_bin': 300000, 'subsample': 0.8034570685665088}",758,84
298,0.23595750846542873,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6340318010543651, 'learning_rate': 0.018453848253984613, 'min_child_samples': 170, 'num_leaves': 42, 'reg_alpha': 0.1341682437179552, 'reg_lambda': 0.9362391285389099, 'subsample_for_bin': 100000, 'subsample': 0.8777911776089574}",73,84
299,0.23597195326708853,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6326299154118514, 'learning_rate': 0.048678294981012615, 'min_child_samples': 260, 'num_leaves': 58, 'reg_alpha': 0.20583432194741796, 'reg_lambda': 0.23521944782124807, 'subsample_for_bin': 300000, 'subsample': 0.6583095659178461}",227,66
300,0.2359753106195841,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6522241248439454, 'learning_rate': 0.01425624028450353, 'min_child_samples': 270, 'num_leaves': 142, 'reg_alpha': 0.0666840256014361, 'reg_lambda': 0.2182344095351886, 'subsample_for_bin': 260000, 'subsample': 0.6530082705552146}",613,174
301,0.23597715862122481,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7728443222859012, 'learning_rate': 0.016723127697252683, 'min_child_samples': 270, 'num_leaves': 109, 'reg_alpha': 0.326861065512111, 'reg_lambda': 0.7038965168748195, 'subsample_for_bin': 100000, 'subsample': 0.8452261608459581}",351,143
